domain,status,http_status,third_party_domains,third_party_cookies,canvas,audioCtx,rtc,storage
comisionacionaldebusqueda.gob.mx,OK,200.0,"['c.go-mpulse.net', 'fonts.googleapis.com', 'fonts.gstatic.com', 'region1.google-analytics.com', 's.go-mpulse.net', 'unpkg.com', 'use.fontawesome.com', 'www.googletagmanager.com']","[{'name': 'INGRESS_STICKY', 'value': '1755282424.045.3243.877170|e111204022b23e5bf7a7a6e3313c6224', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'JSESSIONID', 'value': 'gZDdgji4wLT6gk_qVoYUrA-Pkea3cqstqSdy61_R.gobmx-wildfly-1', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1951259306.1755282427', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_4S99M4K51W', 'value': 'GS2.1.s1755282427$o1$g0$t1755282427$j60$l0$h0', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'october_session', 'value': 'eyJpdiI6InNUMjhybmRmK1VaRDVtMWpkQVZDcnc9PSIsInZhbHVlIjoiMmhoSFZLNnRhTjVqM3dCMjNLSnluR213RFk1b2lRaWpjdGduWW5oXC94OUtldVNRcWh3U2VQY2FQb2NaV1FvaW5zRE9IV2ZCRFp5cGJmNTMwTUJRNlwvdz09IiwibWFjIjoiOWNkMWY0N2IwODk3NDJhY2Y4OWI1NTg5MjBlNThhNWZjNTY1ODM5MTE5ZGU2YzNkMWM0OTg0NDEyNTAyZDFkMyJ9', 'domain': 'www.salud.cdmx.gob.mx', 'path': '/', 'expires': 1755289625, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}]",False,False,False,True
www.gob.mx,OK,200.0,"['c.go-mpulse.net', 'cdn.jsdelivr.net', 'fonts.googleapis.com', 'fonts.gstatic.com', 'framework-gb.cdn.gob.mx', 'region1.google-analytics.com', 's.go-mpulse.net', 'www.googletagmanager.com']","[{'name': 'october_session', 'value': 'eyJpdiI6InNUMjhybmRmK1VaRDVtMWpkQVZDcnc9PSIsInZhbHVlIjoiMmhoSFZLNnRhTjVqM3dCMjNLSnluR213RFk1b2lRaWpjdGduWW5oXC94OUtldVNRcWh3U2VQY2FQb2NaV1FvaW5zRE9IV2ZCRFp5cGJmNTMwTUJRNlwvdz09IiwibWFjIjoiOWNkMWY0N2IwODk3NDJhY2Y4OWI1NTg5MjBlNThhNWZjNTY1ODM5MTE5ZGU2YzNkMWM0OTg0NDEyNTAyZDFkMyJ9', 'domain': 'www.salud.cdmx.gob.mx', 'path': '/', 'expires': 1755289625, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.3.1693146564.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gid', 'value': 'GA1.3.1645285523.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755368830, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1224591245.1755282425', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354425, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_MB8D1ZBTSH', 'value': 'GS2.1.s1755282425$o1$g0$t1755282430$j55$l0$h0', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}]",False,False,False,True
uniondetula.gob.mx,OK,200.0,"['fonts.googleapis.com', 'fonts.gstatic.com', 'i2.ytimg.com', 'scontent.xx.fbcdn.net', 'static.xx.fbcdn.net', 'www.facebook.com', 'www.youtube.com', 'yt3.ggpht.com']","[{'name': 'INGRESS_STICKY', 'value': '1755282424.045.3243.877170|e111204022b23e5bf7a7a6e3313c6224', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'JSESSIONID', 'value': 'gZDdgji4wLT6gk_qVoYUrA-Pkea3cqstqSdy61_R.gobmx-wildfly-1', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1951259306.1755282427', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_4S99M4K51W', 'value': 'GS2.1.s1755282427$o1$g0$t1755282431$j56$l0$h0', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354431, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'YSC', 'value': '08Knf8bSn94', 'domain': '.youtube.com', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_INFO1_LIVE', 'value': 'IOvXohamyp4', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834444, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_PRIVACY_METADATA', 'value': 'CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiAq', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834444, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__Secure-ROLLOUT_TOKEN', 'value': 'CNC2w8WLzO2gMxCEhePUuI2PAxiEhePUuI2PAw%3D%3D', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834444, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'october_session', 'value': 'eyJpdiI6InNUMjhybmRmK1VaRDVtMWpkQVZDcnc9PSIsInZhbHVlIjoiMmhoSFZLNnRhTjVqM3dCMjNLSnluR213RFk1b2lRaWpjdGduWW5oXC94OUtldVNRcWh3U2VQY2FQb2NaV1FvaW5zRE9IV2ZCRFp5cGJmNTMwTUJRNlwvdz09IiwibWFjIjoiOWNkMWY0N2IwODk3NDJhY2Y4OWI1NTg5MjBlNThhNWZjNTY1ODM5MTE5ZGU2YzNkMWM0OTg0NDEyNTAyZDFkMyJ9', 'domain': 'www.salud.cdmx.gob.mx', 'path': '/', 'expires': 1755289625, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.3.1693146564.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gid', 'value': 'GA1.3.1645285523.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755368830, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gat', 'value': '1', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755282491, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_8HDPD8ZKFZ', 'value': 'GS2.3.s1755282432$o1$g0$t1755282432$j60$l0$h0', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354432, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1224591245.1755282425', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354425, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_MB8D1ZBTSH', 'value': 'GS2.1.s1755282425$o1$g0$t1755282430$j55$l0$h0', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}]",False,False,False,True
www.salud.cdmx.gob.mx,OK,200.0,"['img.youtube.com', 'region1.google-analytics.com', 'www.google-analytics.com', 'www.googletagmanager.com']","[{'name': 'INGRESS_STICKY', 'value': '1755282424.045.3243.877170|e111204022b23e5bf7a7a6e3313c6224', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'JSESSIONID', 'value': 'gZDdgji4wLT6gk_qVoYUrA-Pkea3cqstqSdy61_R.gobmx-wildfly-1', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1951259306.1755282427', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_4S99M4K51W', 'value': 'GS2.1.s1755282427$o1$g0$t1755282431$j56$l0$h0', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354431, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'wp_wpfileupload_39191b8f10e30adb16f8afe2dde30778', 'value': 'Faw8zjPWMwcNgPEYhzP22FdPHCMO6TyQ', 'domain': 'uniondetula.gob.mx', 'path': '/', 'expires': 1755455243, 'httpOnly': False, 'secure': True, 'sameSite': 'None'}, {'name': 'YSC', 'value': '08Knf8bSn94', 'domain': '.youtube.com', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_INFO1_LIVE', 'value': 'IOvXohamyp4', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834455, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_PRIVACY_METADATA', 'value': 'CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiAq', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834455, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__Secure-ROLLOUT_TOKEN', 'value': 'CNC2w8WLzO2gMxCEhePUuI2PAxigifjZuI2PAw%3D%3D', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834455, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.3.1693146564.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gid', 'value': 'GA1.3.1645285523.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755368830, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gat', 'value': '1', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755282491, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_8HDPD8ZKFZ', 'value': 'GS2.3.s1755282432$o1$g0$t1755282432$j60$l0$h0', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354432, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1224591245.1755282425', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354425, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_MB8D1ZBTSH', 'value': 'GS2.1.s1755282425$o1$g0$t1755282430$j55$l0$h0', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}]",False,False,False,False
ubbj.gob.mx,"ERROR Page.goto: Timeout 40000ms exceeded.
Call log:
navigating to ""https://ubbj.gob.mx/"", waiting until ""load""
",,,,,,,
taxco.gob.mx,"ERROR Page.goto: Timeout 40000ms exceeded.
Call log:
navigating to ""https://taxco.gob.mx/"", waiting until ""load""
",,,,,,,
manzanillo.gob.mx,OK,200.0,"['ak.picdn.net', 'code.jquery.com', 'connect.facebook.net', 'fonts.googleapis.com', 'fonts.gstatic.com', 'unpkg.com', 'www.facebook.com']","[{'name': '927338da29ec30a67d8cc5aa38cbaed7', 'value': '0t12j7s0qnjlaf5k4alpqe2il6', 'domain': 'portal.saludsonora.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'INGRESS_STICKY', 'value': '1755282424.045.3243.877170|e111204022b23e5bf7a7a6e3313c6224', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'JSESSIONID', 'value': 'gZDdgji4wLT6gk_qVoYUrA-Pkea3cqstqSdy61_R.gobmx-wildfly-1', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1951259306.1755282427', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_4S99M4K51W', 'value': 'GS2.1.s1755282427$o1$g0$t1755282431$j56$l0$h0', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354431, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'YSC', 'value': '08Knf8bSn94', 'domain': '.youtube.com', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__Secure-ROLLOUT_TOKEN', 'value': 'CNC2w8WLzO2gMxCEhePUuI2PAxigifjZuI2PAw%3D%3D', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834455, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_INFO1_LIVE', 'value': 'IOvXohamyp4', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834474, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_PRIVACY_METADATA', 'value': 'CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiAq', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834474, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__cf_bm', 'value': 'CIJ1T1CTlzAJjE16CQwNraKtPIi3zioa3UJEhdi2crg-1755282478-1.0.1.1-n9U1I0GxypfTvllJJeDrwkjBrqHNKDnTx6aOLjHtiVwfQdwPiQIN31pdmnAYrzmeVFjmydYt1DBl3MABpTwjb_V.XYQGvy445A3IU8yzLVU', 'domain': '.twitter.com', 'path': '/', 'expires': 1755284278, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1224591245.1755282425', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354425, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_MB8D1ZBTSH', 'value': 'GS2.1.s1755282425$o1$g0$t1755282430$j55$l0$h0', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'wp_wpfileupload_39191b8f10e30adb16f8afe2dde30778', 'value': 'Faw8zjPWMwcNgPEYhzP22FdPHCMO6TyQ', 'domain': 'uniondetula.gob.mx', 'path': '/', 'expires': 1755455243, 'httpOnly': False, 'secure': True, 'sameSite': 'None'}, {'name': 'october_session', 'value': 'eyJpdiI6InNUMjhybmRmK1VaRDVtMWpkQVZDcnc9PSIsInZhbHVlIjoiMmhoSFZLNnRhTjVqM3dCMjNLSnluR213RFk1b2lRaWpjdGduWW5oXC94OUtldVNRcWh3U2VQY2FQb2NaV1FvaW5zRE9IV2ZCRFp5cGJmNTMwTUJRNlwvdz09IiwibWFjIjoiOWNkMWY0N2IwODk3NDJhY2Y4OWI1NTg5MjBlNThhNWZjNTY1ODM5MTE5ZGU2YzNkMWM0OTg0NDEyNTAyZDFkMyJ9', 'domain': 'www.salud.cdmx.gob.mx', 'path': '/', 'expires': 1755289625, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.3.1693146564.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gid', 'value': 'GA1.3.1645285523.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755368830, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gat', 'value': '1', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755282491, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_8HDPD8ZKFZ', 'value': 'GS2.3.s1755282432$o1$g0$t1755282432$j60$l0$h0', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354432, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}]",False,False,False,False
www.tribunaloaxaca.gob.mx,"ERROR Page.goto: Timeout 40000ms exceeded.
Call log:
navigating to ""https://www.tribunaloaxaca.gob.mx/"", waiting until ""load""
",,,,,,,
portal.saludsonora.gob.mx,OK,200.0,"['fonts.googleapis.com', 'fonts.gstatic.com', 'googleads.g.doubleclick.net', 'i.ytimg.com', 'jnn-pa.googleapis.com', 'platform.twitter.com', 'play.google.com', 'scontent-mrs2-1.xx.fbcdn.net', 'scontent-mrs2-2.xx.fbcdn.net', 'scontent-mrs2-3.xx.fbcdn.net', 'scontent.xx.fbcdn.net', 'sonora.gob.mx', 'static.doubleclick.net', 'static.xx.fbcdn.net', 'syndication.twitter.com', 'www.facebook.com', 'www.google.com', 'www.gstatic.com', 'www.saludsonora.gob.mx', 'www.sonora.gob.mx', 'www.youtube.com', 'yt3.ggpht.com']","[{'name': 'INGRESS_STICKY', 'value': '1755282424.045.3243.877170|e111204022b23e5bf7a7a6e3313c6224', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': 'JSESSIONID', 'value': 'gZDdgji4wLT6gk_qVoYUrA-Pkea3cqstqSdy61_R.gobmx-wildfly-1', 'domain': 'www.gob.mx', 'path': '/', 'expires': -1, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1951259306.1755282427', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354427, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_4S99M4K51W', 'value': 'GS2.1.s1755282427$o1$g0$t1755282431$j56$l0$h0', 'domain': '.www.gob.mx', 'path': '/', 'expires': 1818354431, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'YSC', 'value': '08Knf8bSn94', 'domain': '.youtube.com', 'path': '/', 'expires': -1, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__Secure-ROLLOUT_TOKEN', 'value': 'CNC2w8WLzO2gMxCEhePUuI2PAxigifjZuI2PAw%3D%3D', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834455, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_INFO1_LIVE', 'value': 'IOvXohamyp4', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834474, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': 'VISITOR_PRIVACY_METADATA', 'value': 'CgJFUxIhEh0SGwsMDg8QERITFBUWFxgZGhscHR4fICEiIyQlJiAq', 'domain': '.youtube.com', 'path': '/', 'expires': 1770834474, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '__cf_bm', 'value': 'CIJ1T1CTlzAJjE16CQwNraKtPIi3zioa3UJEhdi2crg-1755282478-1.0.1.1-n9U1I0GxypfTvllJJeDrwkjBrqHNKDnTx6aOLjHtiVwfQdwPiQIN31pdmnAYrzmeVFjmydYt1DBl3MABpTwjb_V.XYQGvy445A3IU8yzLVU', 'domain': '.twitter.com', 'path': '/', 'expires': 1755284278, 'httpOnly': True, 'secure': True, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.1.1224591245.1755282425', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354425, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_MB8D1ZBTSH', 'value': 'GS2.1.s1755282425$o1$g0$t1755282430$j55$l0$h0', 'domain': '.comisionacionaldebusqueda.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': 'wp_wpfileupload_39191b8f10e30adb16f8afe2dde30778', 'value': 'Faw8zjPWMwcNgPEYhzP22FdPHCMO6TyQ', 'domain': 'uniondetula.gob.mx', 'path': '/', 'expires': 1755455243, 'httpOnly': False, 'secure': True, 'sameSite': 'None'}, {'name': 'XSRF-TOKEN', 'value': 'eyJpdiI6InRUQW84NnZETkVhdjBPVXhxNTJ5Wnc9PSIsInZhbHVlIjoieTEwZnZEUU9OeXBzZmZOQ3hkUWhWUDBrVDA1WktzbWdZZFh3NGVMQ08vV3hrTUUzYjUzWklZc3NUbFR4akwrcDVJUVN0ZGtTbk5vNEIwdjJLQ3lEVDh5bVp5RFI1SUJ2MVFKRjhPRUFlMVg3TnpjejNCRTYvOVRFcGE5TVd0N20iLCJtYWMiOiJlZDVkNjkwZTJhNzY1NTQwODdjMzAwZTg1OGU1MjE4MmI4ZmU5Nzc1ZTU3MjQyY2NhOTM0OGZiNTI1ZWU5ZTU1IiwidGFnIjoiIn0%3D', 'domain': 'manzanillo.gob.mx', 'path': '/', 'expires': 1755289662, 'httpOnly': False, 'secure': False, 'sameSite': 'Lax'}, {'name': 'h_ayuntamiento_de_manzanillo_session', 'value': 'eyJpdiI6ImVnTUVCbTI3clVPNlN0QTdPQ0p0VHc9PSIsInZhbHVlIjoiTmpLcHptamJHMWl0WGtRYi9LRTN6N2FhdU05M29aSTBoN1Z1VVBORGZ6RHVLWTIreEovbms3NFZnMHdhajdkYWg4aHJpQVlReVZ4a0tZWU8zeVhTelhJbnJUVGRkNllkN3hiTW1DcHdRWG1oZGNoVnkzS1JZWWVKOUU3dTlpWlAiLCJtYWMiOiI5Y2QxYzk3YjllMDE2ODM4MTI4ZDdmMjYzM2MzZTBkMWZkZmFhNDE0ZjVmMzg3ZWExMjUyMDg1ZDZlMzgwNDMxIiwidGFnIjoiIn0%3D', 'domain': 'manzanillo.gob.mx', 'path': '/', 'expires': 1755289662, 'httpOnly': True, 'secure': False, 'sameSite': 'Lax'}, {'name': 'october_session', 'value': 'eyJpdiI6InNUMjhybmRmK1VaRDVtMWpkQVZDcnc9PSIsInZhbHVlIjoiMmhoSFZLNnRhTjVqM3dCMjNLSnluR213RFk1b2lRaWpjdGduWW5oXC94OUtldVNRcWh3U2VQY2FQb2NaV1FvaW5zRE9IV2ZCRFp5cGJmNTMwTUJRNlwvdz09IiwibWFjIjoiOWNkMWY0N2IwODk3NDJhY2Y4OWI1NTg5MjBlNThhNWZjNTY1ODM5MTE5ZGU2YzNkMWM0OTg0NDEyNTAyZDFkMyJ9', 'domain': 'www.salud.cdmx.gob.mx', 'path': '/', 'expires': 1755289625, 'httpOnly': True, 'secure': False, 'sameSite': 'None'}, {'name': '_ga', 'value': 'GA1.3.1693146564.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354430, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gid', 'value': 'GA1.3.1645285523.1755282431', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755368830, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_gat', 'value': '1', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1755282491, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}, {'name': '_ga_8HDPD8ZKFZ', 'value': 'GS2.3.s1755282432$o1$g0$t1755282432$j60$l0$h0', 'domain': '.cdmx.gob.mx', 'path': '/', 'expires': 1818354432, 'httpOnly': False, 'secure': False, 'sameSite': 'None'}]",False,False,False,False
