visit_id,first_party,fp_domain,url,req_domain,resource_type,status,referrer,is_third_party,is_third_party_dom,owner,categ,default,prevalence,fingerprinting
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.1,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.1.1,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.31.2,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
7603129937976433,https://www.andm.gov.za/,andm.gov.za,https://www.andm.gov.za/wp-content/plugins/elementor/assets/lib/swiper/v8/swiper.min.js?ver=8.4.5,andm.gov.za,script,200.0,https://www.andm.gov.za/,,0,,,,,
